ADAM_ID,NAME,LONG_CONTENT_NOTE,SHORT_CONTENT_NOTE,NAME,WM_CONCAT(C.COUNTRY_CODE_ISO2A),START_DATE,SHORT_CONTENT_NOTE,LONG_CONTENT_NOTE
1029718500,Rainie Yang: Love Songs,在楊丞琳的情歌中，有楚楚可憐的她，也有沉醉於戀愛甜蜜的她。從《半熟宣言》到《想幸福的人》，可愛教主慢慢長成，變身知性熟女。在 各大製作人的加持下，每首作品都賦予楊丞林不同的角色，投入各段或喜或悲的感情之中，亦讓女生們找到熟悉的身影。,可愛教主慢慢長成，變身知性熟女。感情二三事在歌聲中為你娓娓道來。,zh-Hant,,10-Sep-15,,
1029718600,Intro to Karen Mok,,,zh-Hant,,16-Nov-15,,
1029718700,Jane Zhang: Love Songs,勇敢去愛、瘋狂去愛，為了愛情，本該如此。自專輯《THE ONE》開始，張靚穎成為了少女歌迷的代言人。不是要請張靚穎來指點迷津，而是從 她的歌聲裡找到共鳴和感動。收錄於《我相信》、《改變》等專輯裡的情歌，以流行樂和 R&B 為基調，從中亦聽到張靚穎在各方面逐漸的成熟 和進步。,愛情難有公平，且聽張靚穎。,zh-Hant,,10-Sep-15,,
1029718800,Jonathan Lee: Love Songs,如何排遣寂寞、如何走出困局，如何面對青春不再⋯⋯李宗盛唱盡了天下間男人的心聲。自 1986 年推出首張專輯《生命中的精靈》開始，他 就擔當著說書人的角色，用音樂把自己曾經滄海的經歷娓娓道來。感情的債、愛情的痛、寂寞的痛，在李宗盛的歌聲中顯得特別深刻。,音樂教父的情歌，唱盡戀愛百態，在苦澀中喝采。,zh-Hant,,10-Sep-15,,
1029718900,Intro to James Yang,楊永聰在首張專輯《Stay》舊歌新唱，使新生代歌迷認識王海玲唱的經典歌曲和李敖寫的詞。除了翻玩民歌，陳奕迅、汪峰等人的歌都給他賦 予了個人特色，而他的「卡痰」唱腔和英國口音，更成為了他演唱華語歌時的獨特風格。參加台灣歌唱選秀節目時，他的外型及歌聲，在在是 觀眾談論的話題。其後，他更跨海到對岸參加中國音樂真人秀，並晉身十強。在比賽裡，他翻唱了 Rihanna 的名曲，就教人見識到他聲線的可 塑性。2015 年，他獲得了第五屆全球流行音樂金榜的「年度最佳新人銀獎」。,不做金融才俊，決心當創作歌手，楊永聰轉換人生跑道，用獨特沙嗓令樂迷記住了他。,zh-Hant,,12-Sep-15,,
1029719100,Songbook: Mayday,五月天可說是二十一世紀台灣年輕人熱血的代名詞。在他們的創作歌曲筆下，寫出了對生活及未來的認真態度及能量。除此之外，團員的創作 常被歌手們收錄於專輯當中，也都引起了一股流行音樂浪潮，像是梁靜茹的成名曲《燕尾蝶》、S.H.E 的《花又開好了》以及孫燕姿的《第一 天》等，都是台灣由五月天創作的經典流行音樂作品。,亞洲天團五月天，除了他們自己創作、演唱外，也替許多歌手打造經典當紅歌曲。,zh-Hant,,10-Sep-15,,
1039754200,Intro to Soulvibe,在印尼掀起一陣旋風的 Soulvibe，曲風以流行音樂、爵士、R&B 為主。Soulvibe 在 2008 年推出第一張同名專輯《Soulvibe》，輕快流暢的 曲風加上渾厚感性的歌聲，初試啼聲即引來萬眾矚目。Soulvibe 年輕活潑的形象，甫出道即俘虜了當地一眾年輕人的心。隨後分別在 2010 年 以及 2012 年，發行專輯《Antartika》與《Gravitasi》，銷量亦算不俗，並在印尼各個城市巡迴演出，獲得大批歌迷追隨。,印尼年輕人的最愛，超人氣組合 Soulvibe。,zh-Hant,,13-Sep-15,,
686227433,Pure Pop,,從情歌到嘻哈，只要在榜單前列的，你都會聽到。,zh-Hant,"HK,MO,TW",27-May-15,,
710037944,Disney,,讓你最愛的迪士尼電影歌曲為你交織一個奇妙世界。,zh-Hant,"HK,MO,TW",27-May-15,,
749839888,Classical Holiday,,,zh-Hant,,4-Dec-15,,
819769317,Frozen Radio,,除了《Let It Go》之外，還有其他迪士尼歌曲。,zh-Hant,"HK,MO,TW",27-May-15,,
875571888,Princess Radio,,這些迪士尼公主愛唱的歌，就是你家公主愛聽的歌。,zh-Hant,"HK,MO,TW",27-May-15,,
976440160,Demi Lovato vs. Selena Gomez,,,zh-Hant,,19-Oct-15,,
976440869,Sunday Morning Medicine: Above & Beyond Edition,經過週末的狂歡，週日早上總是有宿醉帶來的頭痛和倦意。睡眼惺忪的此刻，最適合播放倫敦 trance 三人組 Above & Beyond 的音樂。讓他 們浮遊的音樂為你營造舒適氛圍，讓他們輕量的電音喚醒你的腦袋，享受一個悠閒愜意的週日。,讓 Above & Beyond 的 trance 音樂為你的週日早晨營造舒適氛圍。,zh-Hant,"HK,MO,TW",12-Aug-15,,
976441903,It's Time to Pre-Party,,,zh-Hant,,11-Mar-15,,
976441903,It's Time to Pre-Party,今天晚上如果有派對要參加，在出門之前一定要好好準備心情。這張歌單收錄了近年最熱門的流行舞曲，讓 Capital Cities、Calvin Harris 、Lady Gaga 為你營造派對氣氛，今晚不跳到天亮不歸家！,近年最火紅的流行舞曲大集合！,zh-Hant,"HK,MO,TW",24-Jun-15,,
976443080,"Spectacular ""Summer"" Songs",,,zh-Hant,"HK,MO,TW",21-Jul-15,,
976443161,Amy Winehouse's Jukebox,,,zh-Hant,"HK,MO,TW",14-Jul-15,,
976443533,Roads to Nowhere,,,zh-Hant,"HK,MO,TW",17-Aug-15,,
976443557,"Taylor Swift's Best Ex-Boyfriend Retorts, Sick Burns and Diss Tracks",,,zh-Hant,"HK,MO,TW",28-Jun-15,,
976443597,The Roots Of Paul McCartney,,,zh-Hant,"HK,MO,TW",7-Jul-15,,
976446768,Smooth Grooves for BBQing,融合了流行元素的時尚爵士，是 BBQ 聚會的最佳伴奏。在和煦的陽光、冰涼的飲料和美味的烤肉陪伴下，聽著爵士鋼琴變色龍 Herbie Hancoc k、葛萊美獎得主 Bob James 等大師的作品，與家人和朋友一起享受輕鬆愉快的下午。,當你與家人和朋友一起 BBQ 時，不妨聽聽節奏輕快的時尚爵士。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976446770,Backyard BBQ,在後院與親朋好友一起喝點啤酒，享用美味的烤肉，實在是最好不過。讓偉大的滾石樂團、華麗重金屬組合 Kiss、民謠教父 Neil Young 等傳 奇巨星帶給你最適合的配樂，在微風吹拂下，度過悠閒輕鬆的派對時光。,在令人食指大動的炭烤佳餚面前，又怎能缺少輕鬆歡快的搖滾歌曲呢？,zh-Hant,"HK,MO,TW",30-Apr-15,,
976446771,Jukebox Hits: Reggae Classics,如果想用一個多小時就一窺雷鬼音樂的全貌，那麼這張歌單絕對是你的首選。從 ska 到 dancehall 曲風，應有盡有，當中收錄的都是最膾炙 人口的金曲。,本歌單收錄的雷鬼金曲是樂迷不能錯過的經典。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976446775,Chillwave Chill Out,冷波（chillwave）音樂最令人著迷的，是那份揮之不去的內斂感傷。破碎的人聲與合成器的電子聲效微妙交織，營造冰冷的空靈迴響。本歌單 收錄來自巴爾的摩的實驗音樂人 Panda Bear、布魯克林的電子氛圍音樂組合 Warm Ghost、紐約長島的樂隊 Mr Twin Sister 等人的冷波作品 ，彷彿將聽眾的靈魂緩緩吸入異度空間。,電子合成器與迷離的人聲交疊出獨特的迷幻氛圍，彷彿神遊奇異國度。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976446780,Jukebox Hits: Uptempo 90s Alternative,雖然另類搖滾常讓人聯想到憤慨的歌詞和黑暗的旋律，但其實許多另類搖滾歌曲都有著輕快的節奏，充滿陽光氣息。這些 90 年代的另類搖滾 經典，從 The Cardigans 的浪漫迪斯可曲風，Lit 的流行龐克風格，以至曾九度獲得葛萊美獎的 Sheryl Crow 的流行金曲 ，這份歌單都可讓 你的腦海馬上浮現夏天的好天氣。,雖然另類搖滾總令人覺得充滿激憤，但其實不少 90 年代的另類經典都很輕快跳脫，適合在夏日陽光下聆聽。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976446781,Country Rock Grill Off,,,zh-Hant,"HK,MO,TW",30-Apr-15,,
976446873,Atlantic Records: Classic Soul,在靈魂樂大行其道的年代，各家唱片公司各有勝場，而紐約的大西洋唱片 (Atlantic Records) 絕對是中流砥柱，出版過許多傳世的經典。大 西洋唱片成立於 1947 年，在爵士樂、R&B 和靈魂樂等各個領域中贏得好評。60 年代初期跟曼菲斯獨立唱片廠牌 Stax 合作，製作出迷人的美 國南部靈魂樂，成就了靈魂樂盛世。當 Aretha Franklin、Wilson Pickett、Percy Sledge 等人的歌聲響起，即使不是靈魂音樂迷的聽眾必然 也要讚嘆：這就是最經典的靈魂樂。,老字號大西洋唱片曾經在靈魂樂界有過一段風光的時代。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447040,Old School BBQ,本歌單精選嘻哈組合 DJ Jazzy Jeff & The Fresh Prince、R&B 天王 R. Kelly、饒舌才子 The Notorious B.I.G. 等人帶有濃郁舊學派 (old school) 色彩的街頭派對歌曲，囊括靈魂樂、R&B、funk、嘻哈等豐富多樣的音樂元素，跳躍感十足的律動交織絢爛鮮活的旋律，營造出毫無 約束的歡快氛圍。,從 R&B 到舊學派嘻哈，濃郁的復古色彩與輕快流暢的節奏，打造永不退色的街頭派對經典。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447044,Another Sunny Day,本歌單集合了電音、獨立音樂、花草系、另類搖滾、民謠等讓人聽了心情愉悅的曲風，包括法國電音天團 Daft Punk、加州迷幻民謠樂隊 Best Coast、紐約獨立樂隊 Vampire Weekend、花草系始祖 Belle & Sebastian 等，讓你的心情跟天氣一樣燦爛明亮！,今天又是另一個大晴天，來點充滿活力的音樂陪伴你度過如此燦爛的天氣吧！,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447045,BBQ Pop Hits,本歌單精選王牌電音金童 Calvin Harris、美國嘻哈創作才子 Pharrell、獨立搖滾樂團 Imagine Dragons 等當紅流行歌手多采多姿的夏日之 歌。不論是精神奕奕、富動感節拍的嬉哈舞曲，或是吶喊出內心狂熱的另類搖滾曲，都是夏日歡樂嬉遊的最佳配備。,洋溢著夏日風情的流行歌，是除了太陽眼鏡之外的夏日必備聖品！,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447048,Down and Out,壓力和煩惱的雙重打擊讓你喘不過氣嗎？有人傷了你的心嗎？此歌單將會是你的心靈救藥！這裡收錄多首唱出你心聲的經典名曲，歌手充滿磁 性和獨特的聲線，以 R&B、靈魂樂、funk 或爵士樂，帶你走出陰霾，走進美妙的音樂世界！,感到徬徨無助的時候，停一停，聽一聽音樂人的相同心情，開解你心中的鬱結。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447050,Love Is Just a Lie,當你剛經歷過一段令人絕望的感情，覺得自己沒有辦法再愛上任何人了，不妨試著用音樂療傷吧。讓民謠詩人 Bob Dylan、擁有溫柔嗓音的 Pa ul Simon、加州搖滾天團 Eagles 等巨星陪伴你度過心碎時刻。,不論你正在苦戀還是已經失戀，這些歌曲都能唱到你的心坎裡。,zh-Hant,"HK,MO,TW",21-Jun-15,,
976447052,All Over but the Shouting,收錄了失戀必聽的 Beck、大聲說出「每過一天就愛你少一點」的 Kaiser Chiefs、總是能觸碰到內心的 Bright Eyes、可以讓人瞬間沉澱下來 的 The xx 等，請聆聽我們特別為你準備的療傷特效藥。,當關係破裂後，就讓音樂陪你一起哭一起叫。按下播放鍵，並相信到最後一切都會好起來的。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447053,Best of Rocksteady,Rocksteady 是雷鬼音樂的前身，因為受到了美式 R&B 影響，所以節奏比較緩慢，也比較注重人聲的演繹。這張歌單挑選出一系列最能代表 ro cksteady 的經典歌曲，讓你能更深入了解這種音樂類型，並與一般雷鬼音樂作比對。,Rocksteady 是雷鬼音樂的前身，深受 R&B 影響。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447091,Orchestras for Blue Moods,聲音性感低沉的薩克斯風，或許天生就是爵士樂最好的拍擋。這張歌單還混合了各種時期以管樂器演奏的爵士樂。大多歌曲都帶有濃濃的復古 色彩，聆聽時彷彿回到奧黛麗赫本 (Audrey Hepburn) 還活躍在電影螢幕上典雅又浪漫的經典時刻。,盡情享受由薩克斯風和各種管樂器所演奏的爵士樂吧！聽著聽著讓你墜入浪漫的黑白老電影中……,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447093,Unrequited Love,不要再對著手機心急如焚了，好嗎？為何孤單一個就要落淚？人家不愛，難道不能自愛嗎？只要你願意繼續按下播放鍵的話，音樂是永遠都不 會離棄你的。是獨自沉溺，還是豁然開朗，全在一念之間，就讓 Frank Sinatra 、Radiohead、Frank Ocean 等人的音樂為你解構愛情。,以為單戀痛苦？或許勉強在一起會更痛苦。在真命天子未出現之前，先聽聽這些歌吧！,zh-Hant,"HK,MO,TW",30-Apr-15,,
ADAM_ID,NAME,LONG_CONTENT_NOTE,SHORT_CONTENT_NOTE,NAME,WM_CONCAT(C.COUNTRY_CODE_ISO2A),START_DATE,,
976447095,Esta Amarga Soledad,,,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447162,Best of Burger Records,Burger 唱片製作的音樂充滿濃厚加州風味，是一家充滿陽光氣息的唱片公司。從手繪的標誌到不加修飾的自家製音樂，他們都貫徹著一種親切 的 DIY 態度。他們推出的音樂包括車庫搖滾、新迷幻音樂、流行電音及流行搖滾等，種類之繁多正好反映出加州本身的多元文化。這張歌單集 合品牌旗下的焦點音樂單位，包括 Gap Dream、MMOSS、King Tuff 和 Peach Kelli Pop 等，繽紛得像沙灘嘉年華一樣。,將加州的音樂文化完美呈現,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447163,Feel It All Around: A Summer Afternoon Party,來到沙灘的時候，要把煩惱統統拋諸腦後！在夏天的某一個下午，請你不要擔憂明天要處理的工作，也請你暫時離開不見天日的加班生活。放 上 Neon Indian、Best Coast、Beach House 等樂團充滿陽光氣息的歌，絕對能夠炒熱氣氛！,這一刻，你屬於沙灘，沙灘也屬於你，盡情享受美好的時光吧。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447166,Rock n' Roll BBQ,,,zh-Hant,"HK,MO,TW",28-Jun-15,,
976447167,Highlife and Palmwine: Afropop Roots,源自西非的 highlife 及 palm-wine 音樂類型，是難以用文字去形容的。非洲音樂人對節奏的掌控和氣氛的營造，以及出神入化的吉他技巧， 在在令人感覺到非洲音樂無限的可塑性。這張歌單精選了大量非洲流行經典，當中包括奈及利亞 highlife 音樂人 Prince Nico Mbarga、迦納 音樂人 Koo Nimo 等人的作品。,現代非洲流行樂起源自 highlife 與 palm-wine 等音樂類型。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447169,College and Indie Rock BBQ,想來一場燒烤派對，與久違的同窗好友相聚同歡？還記得讀書時代的你都在聽什麼學院搖滾和獨立搖滾樂隊嗎？在美味的食物與清涼的酒水以 外，一定要來些搖滾歌曲來炒熱氣氛。有了這張歌單，你便可以輕鬆搜尋一系列最適合燒烤時播放的獨立音樂，為這場 BBQ 聚會留下更深刻的 回憶。,BBQ 是件令人開心的事，播放勁爆的搖滾音樂，烤肉定必更加美味！,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447170,Sad Danzig :(,間中抑鬱沉淪，也是一種享受。美國金屬歌手 Glenn Danzig 擁有一把磁性雄厚聲線，沉鬱中見怨憤，被認為有資格媲美貓王 Elvis Presley 。精選 Danzig 一系列悲慘歌曲，除了個人作品，還有他在樂團 Misfits 及 Danzig 的製作。帶你捕捉憂傷時刻，體會哀怨的氣氛。,精選 Glenn Danzig 悲慘歌曲，用一把雄厚沉鬱聲線，帶你體會哀傷質感，享受沉淪。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447171,Dejenme Llorar,愛情容易使人瘋狂，也容易使人心碎。喝一杯 tequila，聽一首為失戀的人準備的歌，在音樂中尋求共鳴和慰藉。這裡收錄的墨西哥音樂專門 為心碎的人準備，抒情的歌詞及憂傷的旋律能幫你好好療傷。,為心碎的人專門準備的療傷歌曲。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447173,Best of Worldbeat: Western Style,重量級流行歌手 Paul Simon 和紐約獨立樂團 Vampire Weekend 等歐美音 樂人都曾乘著音樂的羽翼環遊世界，由南歐、非洲和南美等地的獨 特音樂中汲取靈感，創造出風情萬種的特色佳作，為西方流行樂注入多彩的嶄新活力。,來自世界各地的音樂不時為歐美流行樂人帶來新鮮靈感。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447174,Jukebox Hits: Dance Hits 00s,本歌單收錄了 Lady Gaga、Daft Punk、The Black Eyed Peas 及 Rihanna 的舞曲作品。電音舞曲，重回主流，這一眾樂壇超級大咖，絕對功 不可沒。當然，缺少了 Avicii 和 Swedish House Mafia 這些歐洲 DJ，電音近年的發展或許不會來得這麼迅猛吧！,舞曲在 00 年代再度回歸主流，聽聽當年有什麼歌曲令你血脈沸騰。,zh-Hant,"HK,MO,TW",30-Apr-15,,
